date,adm_level,PCODE,current_rainfall,historical_rainfall_avg,rolling_3_month_avg,r3h_avg,rfq,seasonal_anomaly_score,year,month,deficit
2023-08-11,2,KE040230,21.058823,37.346077,393.2647,361.96176,61.53775,108.530304,2023,8,-16.287254
2023-08-21,2,KE040230,42.82353,45.463726,362.7941,330.5706,94.76813,109.60261,2023,8,-2.640196000000003
2023-09-01,2,KE040230,69.70588,47.960785,373.23526,336.75,141.05887,110.67602,2023,9,21.745094999999992
2023-09-11,2,KE040230,51.97059,49.02549,343.7353,342.9549,105.45131,100.22428,2023,9,2.9451000000000036
2023-09-21,2,KE040230,62.705883,44.92157,365.35294,350.03333,135.62451,104.31498,2023,9,17.784312999999997
2023-10-01,2,KE040230,45.67647,50.373528,378.7647,374.72156,91.51751,101.064766,2023,10,-4.697057999999998
2023-10-11,2,KE040230,147.58824,60.52353,510.97058,408.57843,232.87549,124.757614,2023,10,87.06471000000002
2023-10-21,2,KE040230,83.76471,65.497055,579.5294,437.0402,125.91265,132.23445,2023,10,18.26765499999999
2023-11-01,2,KE040230,94.67647,63.2,619.9706,464.31177,146.15318,133.16747,2023,11,31.476469999999992
2023-11-11,2,KE040230,75.02941,50.321568,673.94116,477.28726,144.66223,140.77527,2023,11,24.707842
2023-11-21,2,KE040230,62.235294,49.61961,693.35297,481.44315,123.09735,143.56313,2023,11,12.615684000000002
2023-12-01,2,KE040230,33.441177,36.14608,657.0882,469.62842,93.426094,139.49611,2023,12,-2.7049029999999945
2023-12-11,2,KE040230,21.382353,27.036274,626.49994,447.63922,82.3515,139.51508,2023,12,-5.653921
2023-12-21,2,KE040230,45.735294,35.903923,609.52936,438.62158,124.03528,138.52557,2023,12,9.831371000000004
2024-01-01,2,KE040230,61.52941,19.470589,625.3823,404.19116,271.875,154.05571,2024,1,42.058820999999995
2024-01-11,2,KE040230,42.235294,21.467648,520.0294,366.9304,178.46426,141.16336,2024,1,20.767646000000003
2024-01-21,2,KE040230,47.735294,19.798038,483.99997,320.96176,212.65915,150.01758,2024,1,27.937256000000005
2024-02-01,2,KE040230,62.882355,20.94706,452.20587,278.30197,261.61868,161.38464,2024,2,41.935294999999996
2024-02-11,2,KE040230,60.264706,23.889215,437.44116,252.65294,225.91374,171.71982,2024,2,36.375491
2024-02-21,2,KE040230,36.558823,24.379412,411.7647,226.07451,141.4556,180.35945,2024,2,12.179410999999998
2024-03-01,2,KE040230,72.14706,39.819607,450.4706,232.01666,172.12791,192.16818,2024,3,32.327453
2024-03-11,2,KE040230,1.6764706,48.822548,430.7647,255.35785,12.404598,167.37144,2024,3,-47.146077399999996
2024-03-21,2,KE040230,55.64706,66.01667,440.67648,284.61078,85.398346,153.88808,2024,3,-10.369610000000002
2024-04-01,2,KE040230,137.0,75.588234,516.1471,340.72842,176.20438,150.73886,2024,4,61.411766
2024-04-11,2,KE040230,115.70588,81.01079,589.6177,400.27158,140.33807,146.7208,2024,4,34.69508999999999
2024-04-21,2,KE040230,70.67647,90.86863,612.5588,471.34216,78.937675,129.64606,2024,4,-20.19216
2024-05-01,2,KE040230,79.5,86.05294,629.17645,536.44806,92.803154,117.126,2024,5,-6.552940000000007
2024-05-11,2,KE040230,82.44118,77.29608,651.3529,589.8549,106.25193,110.33832,2024,5,5.145099999999999
2024-05-21,2,KE040230,67.20588,76.854904,681.99994,642.3304,88.212036,106.12818,2024,5,-9.649024000000011
2024-06-01,2,KE040230,38.705883,41.781372,648.5588,644.2922,93.42583,100.65712,2024,6,-3.0754889999999975
2024-06-11,2,KE040230,26.941177,42.820587,673.8235,638.2902,66.793785,105.52367,2024,6,-15.879410000000004
2024-06-21,2,KE040230,24.970589,37.843136,643.147,610.1167,69.95423,105.36976,2024,6,-12.872547
2024-07-01,2,KE040230,37.588234,25.685293,543.7353,560.21375,138.79037,97.084564,2024,7,11.902940999999998
2024-07-11,2,KE040230,24.441177,26.666666,452.47058,505.8696,92.972145,89.547424,2024,7,-2.2254889999999996
2024-07-21,2,KE040230,33.617645,37.035294,415.41177,452.0363,91.869576,91.98652,2024,7,-3.4176489999999973
2024-08-01,2,KE040230,53.64706,35.928432,389.55884,401.91177,143.29173,96.964226,2024,8,17.718628000000002
2024-08-11,2,KE040230,42.911766,37.346077,350.0294,361.96176,113.14333,96.74834,2024,8,5.565688999999999
2024-08-21,2,KE040230,34.117645,45.463726,316.9412,330.5706,77.516365,95.938446,2024,8,-11.346080999999998
2024-09-01,2,KE040230,57.14706,47.960785,335.38235,336.75,117.34543,99.59981,2024,9,9.186275000000002
2024-09-11,2,KE040230,57.882355,49.02549,366.32355,342.9549,116.39387,106.716,2024,9,8.856864999999999
2024-09-21,2,KE040230,47.52941,44.92157,388.88235,350.03333,105.223885,110.94237,2024,9,2.607839999999996
2024-10-01,2,KE040230,39.735294,50.373528,391.02942,374.72156,80.78823,104.29469,2024,10,-10.638233999999997
2024-10-11,2,KE040230,81.882355,60.52353,448.4706,408.57843,132.59718,109.645615,2024,10,21.358825000000003
2024-10-21,2,KE040230,61.441177,65.497055,476.29413,437.0402,94.24674,108.88017,2024,10,-4.055878
2024-11-01,2,KE040230,55.85294,63.2,478.49997,464.31177,89.22719,103.02319,2024,11,-7.347060000000006
2024-11-11,2,KE040230,81.35294,50.321568,516.94116,477.28726,156.09273,108.22205,2024,11,31.031372000000005
2024-11-21,2,KE040230,181.67647,49.61961,664.5,481.44315,341.77554,137.6317,2024,11,132.05686
2024-12-01,2,KE040230,16.82353,36.14608,624.17645,469.62842,53.039146,132.5619,2024,12,-19.322549999999996
2024-12-11,2,KE040230,14.323529,27.036274,580.6177,447.63922,60.317654,129.37846,2024,12,-12.712744999999998
2024-12-21,2,KE040230,38.35294,35.903923,571.4412,438.62158,105.987236,129.93985,2024,12,2.449016999999998
2025-01-01,2,KE040230,10.382353,19.470589,542.0882,404.19116,62.860573,133.6999,2025,1,-9.088236
2025-01-11,2,KE040230,12.882353,21.467648,473.08823,366.9304,67.563065,128.5424,2025,1,-8.585295
2025-01-21,2,KE040230,57.911766,19.798038,469.5588,320.96176,253.69653,145.58727,2025,1,38.113728
2025-02-01,2,KE040230,6.529412,20.94706,420.2353,278.30197,44.434364,150.09966,2025,2,-14.417648
2025-02-11,2,KE040230,12.529411,23.889215,351.41177,252.65294,60.678047,138.33017,2025,2,-11.359804
2025-02-21,2,KE040230,1.2352941,24.379412,170.97061,226.07451,21.223347,76.15319,2025,2,-23.144117899999998
2025-03-01,2,KE040230,23.941177,39.819607,178.08824,232.01666,64.572586,77.246994,2025,3,-15.878429999999998
2025-03-11,2,KE040230,62.058823,48.822548,225.82352,255.35785,124.59244,88.65625,2025,3,13.236275
2025-03-21,2,KE040230,98.94118,66.01667,286.41174,284.61078,146.36166,100.62186,2025,3,32.92451
2025-04-01,2,KE040230,94.29412,75.588234,370.32355,340.72842,123.211685,108.56023,2025,4,18.705886000000007
2025-04-11,2,KE040230,99.02941,81.01079,456.47058,400.27158,120.94926,113.867,2025,4,18.01862
2025-04-21,2,KE040230,57.911766,90.86863,456.4706,471.34216,65.62289,96.87797,2025,4,-32.956863999999996
2025-05-01,2,KE040230,164.41176,86.05294,614.35297,536.44806,186.05852,114.38825,2025,5,78.35881999999998
2025-05-11,2,KE040230,97.05882,77.29608,698.8824,589.8549,124.0142,118.328415,2025,5,19.762739999999994
2025-05-21,2,KE040230,95.94118,76.854904,793.58826,642.3304,123.31721,123.36642,2025,5,19.086275999999998
2025-06-01,2,KE040230,54.85294,41.781372,824.50006,644.2922,127.941826,127.75451,2025,6,13.071568
2025-06-11,2,KE040230,27.82353,42.820587,790.2648,638.2902,68.638916,123.62457,2025,6,-14.997057000000002
2025-06-21,2,KE040230,48.205883,37.843136,739.5294,610.1167,124.187645,121.03873,2025,6,10.362746999999999
2025-07-01,2,KE040230,97.26471,25.685293,742.5,560.21375,333.26944,132.25085,2025,7,71.57941699999999
2025-07-11,2,KE040230,52.0,26.666666,695.4705,505.8696,180.0,137.11337,2025,7,25.333334
2025-07-21,2,KE040230,25.67647,37.035294,663.2352,452.0363,72.97789,146.21054,2025,7,-11.358824000000002
2025-08-01,2,KE040230,27.617647,35.928432,526.44116,401.91177,79.69434,130.60355,2025,8,-8.310785
2025-08-11,2,KE040230,36.5,37.346077,465.8824,361.96176,98.00199,128.3192,2025,8,-0.8460770000000011
2025-08-21,2,KE040230,25.088236,45.463726,395.02942,330.5706,59.623493,119.20873,2025,8,-20.375490000000003
2025-09-01,2,KE040230,40.882355,47.960785,381.05884,336.75,86.63458,112.96527,2025,9,-7.078430000000004
2025-09-11,2,KE040230,47.82353,49.02549,401.0588,342.9549,97.7752,116.69869,2025,9,-1.2019599999999997
2025-09-21,2,KE040230,51.205883,44.92157,404.0588,350.03333,112.58837,115.21702,2025,9,6.284312999999997
2025-10-01,2,KE040230,84.20588,50.373528,391.0,374.72156,161.09842,104.28694,2025,10,33.83235199999999
2025-10-11,2,KE040230,42.0,60.52353,381.0,408.57843,71.72996,93.33176,2025,10,-18.52353
2025-10-21,2,KE040230,94.382355,65.497055,449.70587,437.0402,140.97377,102.86528,2025,10,28.8853
2025-11-01,2,KE040230,48.911766,63.2,471.0,464.31177,79.049515,101.42511,2025,11,-14.288234000000003
2025-11-11,2,KE040230,15.411765,50.321568,449.91177,477.28726,36.89658,94.32382,2025,11,-34.909803
2025-11-21,2,KE040230,4.8235292,49.61961,429.64706,481.44315,17.985353,89.35207,2025,11,-44.7960808
2025-12-01,2,KE040230,8.176471,36.14608,396.9412,469.62842,32.023636,84.68545,2025,12,-27.969609
2025-12-11,2,KE040230,93.94118,27.036274,443.05884,447.63922,308.8411,98.988075,2025,12,66.90490600000001
2025-12-21,2,KE040230,69.70588,35.903923,461.55884,438.62158,182.63744,105.170456,2025,12,33.801956999999994
2026-01-01,2,KE040230,5.7352943,19.470589,383.08823,404.19116,43.870193,94.842766,2026,1,-13.7352947
2026-01-11,2,KE040230,6.029412,21.467648,347.11765,366.9304,41.671295,94.673,2026,1,-15.438236
2026-01-21,2,KE040230,5.2941175,19.798038,258.02942,320.96176,41.511818,80.69334,2026,1,-14.5039205
2026-02-01,2,KE040230,141.91176,20.94706,351.02942,278.30197,566.1981,125.67135,2026,2,120.9647
2026-02-11,2,KE040230,141.20589,23.889215,476.82355,252.65294,506.09158,187.00487,2026,2,117.316675
2026-02-21,2,KE040230,109.70588,24.379412,581.7059,226.07451,390.42947,253.90334,2026,2,85.32646799999999
2026-03-01,2,KE040230,93.94118,39.819607,667.4706,232.01666,220.75421,283.72293,2026,3,54.121573000000005
2026-03-11,2,KE040230,95.588234,48.822548,669.1177,255.35785,186.88864,258.91968,2026,3,46.765686
2026-03-21,2,KE040230,108.47059,66.01667,707.8823,284.61078,159.78021,246.15186,2026,3,42.45392
2026-04-01,2,KE040230,49.941177,75.588234,752.0882,340.72842,68.175186,218.9835,2026,4,-25.647056999999997
2026-04-11,2,KE040230,49.441177,81.01079,795.49994,400.27158,63.295753,197.52185,2026,4,-31.569612999999997
2026-04-21,2,KE040230,137.41176,90.86863,927.6176,471.34216,148.54886,195.78734,2026,4,46.54312999999999
2026-05-01,2,KE040230,90.47059,86.05294,876.17645,536.44806,104.85174,162.74442,2026,5,4.417649999999995
2026-05-11,2,KE040230,78.70588,77.29608,813.6764,589.8549,101.71309,137.62624,2026,5,1.40979999999999
2026-05-21,2,KE040230,32.764706,76.854904,736.7352,642.3304,46.136154,114.58372,2026,5,-44.09019800000001
2022-01-01,2,KE037206,3.0344827,19.364368,253.13794,388.70346,32.976364,65.5666,2022,1,-16.3298853
2022-01-11,2,KE037206,69.793106,22.432184,285.41382,355.26093,272.64728,80.612076,2022,1,47.360921999999995
2022-01-21,2,KE037206,28.275862,20.422989,267.13794,316.12988,130.88887,84.74389,2022,1,7.852872999999999
2022-02-01,2,KE037206,31.103449,24.75632,249.86209,279.86322,121.330345,89.46823,2022,2,6.3471290000000025
2022-02-11,2,KE037206,130.24138,26.744827,368.10345,260.06207,426.0265,140.76077,2022,2,103.49655299999999
2022-02-21,2,KE037206,65.48276,27.472414,391.5862,239.22644,217.05428,162.38463,2022,2,38.010346
2022-03-01,2,KE037206,3.724138,44.32184,383.2414,248.31839,17.688185,153.26222,2022,3,-40.597702
2022-03-11,2,KE037206,13.655172,56.462067,380.6207,279.3931,30.352337,135.59425,2022,3,-42.806895
2022-03-21,2,KE037206,154.27586,73.87586,499.58624,315.85287,201.93234,157.26405,2022,3,80.39999999999999
2022-04-01,2,KE037206,10.379311,82.23103,506.93106,378.71954,17.63055,133.41281,2022,4,-71.851719
2022-04-11,2,KE037206,52.896553,83.76897,490.03452,440.0563,65.22161,111.22964,2022,4,-30.872417
2022-04-21,2,KE037206,151.13792,99.23103,612.89655,518.8644,149.79985,117.949715,2022,4,51.906890000000004
2022-05-01,2,KE037206,179.68965,103.60345,761.4827,597.7115,170.05875,127.17241,2022,5,76.0862
2022-05-11,2,KE037206,31.62069,93.10805,662.862,664.0747,37.326897,99.81875,2022,5,-61.48736000000001
2022-05-21,2,KE037206,78.89655,92.48851,676.2758,729.0908,86.05789,92.80539,2022,5,-13.59196
2022-06-01,2,KE037206,33.03448,55.871265,705.5861,740.6402,62.48347,95.2988,2022,6,-22.836785
2022-06-11,2,KE037206,50.344826,55.875862,742.2758,740.054,90.91424,100.2982,2022,6,-5.531036
2022-06-21,2,KE037206,32.896553,53.98391,620.89655,720.16205,64.24897,86.31127,2022,6,-21.087357000000004
2022-07-01,2,KE037206,21.724138,33.8023,632.24133,671.73334,68.87257,94.164314,2022,7,-12.078162000000003
2022-07-11,2,KE037206,35.724136,38.004597,615.0689,625.969,94.697174,98.272484,2022,7,-2.2804609999999954
2022-07-21,2,KE037206,44.655174,51.597702,508.5862,578.33563,87.73355,88.043,2022,7,-6.942527999999996
2022-08-01,2,KE037206,46.931034,50.62069,375.82758,525.3529,93.366394,71.80645,2022,8,-3.6896560000000065
2022-08-11,2,KE037206,119.27586,51.50575,463.48273,483.75058,219.93489,95.853134,2022,8,67.77010999999999
2022-08-21,2,KE037206,91.965515,60.017242,476.5517,451.27933,149.13815,105.538795,2022,8,31.948272999999993
2022-09-01,2,KE037206,55.03448,58.217243,498.5517,453.6253,94.965355,109.79588,2022,9,-3.1827630000000013
2022-09-11,2,KE037206,77.72414,56.588505,525.931,454.33792,134.31749,115.58615,2022,9,21.135635000000008
2022-09-21,2,KE037206,66.51724,49.97586,559.55176,450.3299,130.08846,123.98741,2022,9,16.541380000000004
2022-10-01,2,KE037206,53.310345,50.57471,591.138,467.1023,104.92245,126.273056,2022,10,2.735634999999995
2022-10-11,2,KE037206,35.62069,57.772415,591.0344,486.87012,64.71105,121.1772,2022,10,-22.151725
2022-10-21,2,KE037206,20.758621,58.988506,567.1379,494.26093,40.255077,114.59696,2022,10,-38.229884999999996
2022-11-01,2,KE037206,69.17242,60.388504,589.37933,504.02875,113.43342,116.76735,2022,11,8.783916000000005
2022-11-11,2,KE037206,57.96552,47.229885,528.069,499.75287,120.55458,105.60989,2022,11,10.735634999999995
2022-11-21,2,KE037206,61.310345,46.92184,497.4138,486.65747,127.71185,102.18777,2022,11,14.388504999999995
2022-12-01,2,KE037206,52.482758,36.89885,494.86206,465.33908,137.19412,106.276955,2022,12,15.583907999999994
2022-12-11,2,KE037206,58.172413,27.135632,475.31033,435.8862,196.58058,108.94202,2022,12,31.036780999999998
2022-12-21,2,KE037206,80.62069,36.850574,489.4138,422.76093,204.58665,115.5818,2022,12,43.770115999999994
2023-01-01,2,KE037206,6.275862,19.364368,442.37933,388.70346,46.280132,113.63358,2023,1,-13.088505999999999
2023-01-11,2,KE037206,4.62069,22.432184,411.37933,355.26093,35.07081,115.57716,2023,1,-17.811494
2023-01-21,2,KE037206,4.551724,20.422989,395.17242,316.12988,37.571205,124.613884,2023,1,-15.871265000000001
2023-02-01,2,KE037206,5.3103447,24.75632,331.31033,279.86322,34.649258,118.06029,2023,2,-19.4459753
2023-02-11,2,KE037206,3.2068965,26.744827,276.55173,260.06207,25.852707,106.221054,2023,2,-23.5379305
2023-02-21,2,KE037206,20.448277,27.472414,235.68965,239.22644,78.36891,98.55184,2023,2,-7.024137
2023-03-01,2,KE037206,30.655172,44.32184,213.86208,248.31839,72.29084,86.398026,2023,3,-13.666668000000001
2023-03-11,2,KE037206,108.206894,56.462067,263.89655,279.3931,184.18985,94.55101,2023,3,51.74482700000001
2023-03-21,2,KE037206,128.41379,73.87586,311.68964,315.85287,169.144,98.702446,2023,3,54.53793
2023-04-01,2,KE037206,98.55173,82.23103,403.9655,378.71954,118.70973,106.57928,2023,4,16.320700000000002
2023-04-11,2,KE037206,50.58621,83.76897,449.93103,440.0563,62.618965,102.21876,2023,4,-33.182759999999995
2023-04-21,2,KE037206,172.3793,99.23103,617.7586,518.8644,170.17897,118.87783,2023,4,73.14827
2023-05-01,2,KE037206,107.0,103.60345,719.44824,597.7115,103.12748,120.19818,2023,5,3.396550000000005
2023-05-11,2,KE037206,81.586205,93.10805,797.8275,664.0747,88.25597,119.990715,2023,5,-11.521844999999999
2023-05-21,2,KE037206,97.51724,92.48851,874.8965,729.0908,105.15828,119.862076,2023,5,5.028729999999996
2023-06-01,2,KE037206,77.793106,55.871265,922.0344,740.6402,136.01344,124.32732,2023,6,21.921840999999993
2023-06-11,2,KE037206,109.93104,55.875862,923.75854,740.054,188.79575,124.65653,2023,6,54.055178
2023-06-21,2,KE037206,81.27586,53.98391,876.6207,720.16205,146.27017,121.57569,2023,6,27.291949999999993
2023-07-01,2,KE037206,55.517242,33.8023,833.5862,671.73334,155.96303,123.91678,2023,7,21.714942
2023-07-11,2,KE037206,21.758621,38.004597,804.7586,625.969,62.222702,128.33572,2023,7,-16.245975999999995
2023-07-21,2,KE037206,24.241379,51.597702,656.6207,578.33563,51.665314,113.42025,2023,7,-27.356323
2023-08-01,2,KE037206,79.86207,50.62069,629.4828,525.3529,152.57285,119.63408,2023,8,29.24138
2023-08-11,2,KE037206,35.62069,51.50575,583.5173,483.75058,71.88771,120.4126,2023,8,-15.885059999999996
2023-08-21,2,KE037206,45.551723,60.017242,531.55176,451.27933,77.75125,117.59283,2023,8,-14.465519
2023-09-01,2,KE037206,74.51724,58.217243,528.2759,453.6253,125.784096,116.27702,2023,9,16.299996999999998
2023-09-11,2,KE037206,64.62069,56.588505,482.96555,454.33792,113.0417,106.23237,2023,9,8.032184999999998
2023-09-21,2,KE037206,77.75862,49.97586,479.4483,450.3299,150.53629,106.39502,2023,9,27.782759999999996
2023-10-01,2,KE037206,43.41379,50.57471,467.34482,467.1023,87.114784,100.05137,2023,10,-7.160920000000004
2023-10-11,2,KE037206,146.75862,57.772415,592.34485,486.87012,241.76004,121.44362,2023,10,88.98620500000001
2023-10-21,2,KE037206,87.13793,58.988506,655.2414,494.26093,143.99138,132.24376,2023,10,28.149423999999996
2023-11-01,2,KE037206,90.51724,60.388504,665.8966,504.02875,146.0765,131.79935,2023,11,30.128736000000004
2023-11-11,2,KE037206,50.689655,47.229885,680.9655,499.75287,106.624115,135.90126,2023,11,3.459769999999999
2023-11-21,2,KE037206,41.0,46.92184,676.41376,486.65747,88.5947,138.59523,2023,11,-5.921840000000003
2023-12-01,2,KE037206,33.068966,36.89885,634.9655,465.33908,90.859215,136.06471,2023,12,-3.829884
2023-12-11,2,KE037206,25.48276,27.135632,595.82764,435.8862,94.856575,136.27725,2023,12,-1.6528720000000021
2023-12-21,2,KE037206,44.689655,36.850574,562.7586,422.76093,118.73112,132.72801,2023,12,7.839081
2024-01-01,2,KE037206,63.37931,19.364368,582.7242,388.70346,280.65292,149.28093,2024,1,44.014942
2024-01-11,2,KE037206,45.517242,22.432184,481.4828,355.26093,184.15318,135.03622,2024,1,23.085058000000004
2024-01-21,2,KE037206,52.62069,20.422989,446.9655,316.12988,226.64798,140.74228,2024,1,32.197701
2024-02-01,2,KE037206,77.55173,24.75632,434.0,279.86322,277.42587,154.10905,2024,2,52.795410000000004
2024-02-11,2,KE037206,75.965515,26.744827,459.27588,260.06207,255.05104,175.15741,2024,2,49.220687999999996
2024-02-21,2,KE037206,49.827587,27.472414,468.10345,239.22644,168.8436,193.71509,2024,2,22.355173
2024-03-01,2,KE037206,102.68965,44.32184,537.7241,248.31839,218.34071,214.24585,2024,3,58.36781
2024-03-11,2,KE037206,2.0,56.462067,514.2414,279.3931,11.389138,182.57877,2024,3,-54.462067
2024-03-21,2,KE037206,71.17242,73.87586,540.7241,315.85287,96.57253,170.08546,2024,3,-2.7034400000000005
2024-04-01,2,KE037206,116.06896,82.23103,593.4138,378.71954,138.79115,155.95084,2024,4,33.83793
2024-04-11,2,KE037206,109.13793,83.76897,657.0345,440.0563,128.57864,148.75298,2024,4,25.36896
2024-04-21,2,KE037206,65.655174,99.23103,670.069,518.8644,67.78708,128.86331,2024,4,-33.575856
2024-05-01,2,KE037206,87.413795,103.60345,679.931,597.7115,85.09287,113.64161,2024,5,-16.189655000000002
2024-05-11,2,KE037206,96.793106,93.10805,700.75867,664.0747,103.75612,105.482796,2024,5,3.685055999999989
2024-05-21,2,KE037206,74.68965,92.48851,725.62067,729.0908,81.74261,99.52729,2024,5,-17.798860000000005
2024-06-01,2,KE037206,47.03448,55.871265,669.9655,740.6402,85.48283,90.52161,2024,6,-8.836784999999999
2024-06-11,2,KE037206,35.896553,55.875862,703.86206,740.054,67.180244,95.14237,2024,6,-19.979309
2024-06-21,2,KE037206,38.03448,53.98391,670.7241,720.16205,72.959694,93.182495,2024,6,-15.94943
2024-07-01,2,KE037206,56.551723,33.8023,611.20685,671.73334,158.62906,91.056076,2024,7,22.749423
2024-07-11,2,KE037206,29.0,38.004597,531.069,625.969,79.06132,84.95964,2024,7,-9.004596999999997
2024-07-21,2,KE037206,46.172413,51.597702,511.5862,578.33563,90.41429,88.55728,2024,7,-5.425288999999999
2024-08-01,2,KE037206,77.55173,50.62069,501.72415,525.3529,148.41911,95.544716,2024,8,26.931040000000003
2024-08-11,2,KE037206,59.41379,51.50575,464.34485,483.75058,113.99511,96.02952,2024,8,7.90804
2024-08-21,2,KE037206,43.75862,60.017242,433.41382,451.27933,74.99337,96.084526,2024,8,-16.258622000000003
2024-09-01,2,KE037206,70.68965,58.217243,457.06897,453.6253,119.72944,100.75086,2024,9,12.472406999999997
2024-09-11,2,KE037206,58.62069,56.588505,479.79312,454.33792,103.29962,105.54172,2024,9,2.0321850000000055
2024-09-21,2,KE037206,60.724136,49.97586,502.4828,450.3299,119.550896,111.453865,2024,9,10.748276000000004
2024-10-01,2,KE037206,32.172413,50.57471,478.10345,467.1023,66.88728,102.330246,2024,10,-18.402297000000004
2024-10-11,2,KE037206,67.344826,57.772415,516.4483,486.87012,115.2494,106.01342,2024,10,9.572410999999995
2024-10-21,2,KE037206,54.068966,58.988506,524.3448,494.26093,92.31184,106.02568,2024,10,-4.919539999999998
2024-11-01,2,KE037206,42.03448,60.388504,488.8276,504.02875,71.93081,97.013695,2024,11,-18.354023999999995
2024-11-11,2,KE037206,61.448277,47.229885,490.86206,499.75287,127.2227,98.23858,2024,11,14.218391999999994
2024-11-21,2,KE037206,182.2069,46.92184,629.3103,486.65747,360.5552,129.01468,2024,11,135.28506
2024-12-01,2,KE037206,19.586206,36.89885,578.20685,465.33908,58.67991,123.9971,2024,12,-17.312644000000002
2024-12-11,2,KE037206,18.655172,27.135632,538.24133,435.8862,73.61042,123.215775,2024,12,-8.48046
2024-12-21,2,KE037206,39.24138,36.850574,516.75867,422.76093,105.712715,121.97436,2024,12,2.3908059999999978
2025-01-01,2,KE037206,8.655172,19.364368,493.24142,388.70346,56.045662,126.55246,2025,1,-10.709195999999999
2025-01-11,2,KE037206,13.862069,22.432184,439.75864,355.26093,68.758896,123.45458,2025,1,-8.570115
2025-01-21,2,KE037206,55.206898,20.422989,440.89658,316.12988,236.8207,138.8524,2025,1,34.783909
2025-02-01,2,KE037206,14.310345,24.75632,413.17242,279.86322,64.894936,146.79762,2025,2,-10.445974999999999
2025-02-11,2,KE037206,16.551723,26.744827,368.27585,260.06207,67.89051,140.82582,2025,2,-10.193104000000002
2025-02-21,2,KE037206,2.862069,27.472414,188.93105,239.22644,24.211533,79.40624,2025,2,-24.610345000000002
2025-03-01,2,KE037206,31.931034,44.32184,201.27588,248.31839,74.87765,81.4295,2025,3,-12.390806000000001
2025-03-11,2,KE037206,76.27586,56.462067,258.89655,279.3931,132.23743,92.79288,2025,3,19.813792999999997
2025-03-21,2,KE037206,116.37931,73.87586,336.0345,315.85287,153.8865,106.28999,2025,3,42.50345
2025-04-01,2,KE037206,93.82758,82.23103,421.2069,378.71954,113.29407,111.0725,2025,4,11.596549999999993
2025-04-11,2,KE037206,121.86207,83.76897,529.2069,440.0563,142.91264,120.03131,2025,4,38.09310000000001
2025-04-21,2,KE037206,81.206894,99.23103,555.20685,518.8644,82.70751,106.937386,2025,4,-18.024136
2025-05-01,2,KE037206,208.13792,103.60345,749.0345,597.7115,196.25337,125.10704,2025,5,104.53447000000001
2025-05-11,2,KE037206,144.13792,93.10805,876.62067,664.0747,152.01396,131.76715,2025,5,51.02987
2025-05-21,2,KE037206,146.55173,92.48851,1020.3103,729.0908,155.456,139.67076,2025,5,54.06321999999999
2025-06-01,2,KE037206,75.17242,55.871265,1063.5516,740.6402,131.70815,143.3066,2025,6,19.301155
2025-06-11,2,KE037206,38.41379,55.875862,1025.6897,740.054,71.315285,138.33757,2025,6,-17.462072
2025-06-21,2,KE037206,57.448277,53.98391,966.75867,720.16205,105.873405,134.00572,2025,6,3.4643669999999958
2025-07-01,2,KE037206,155.06897,33.8023,1028.0001,671.73334,412.52448,152.64508,2025,7,121.26667
2025-07-11,2,KE037206,72.965515,38.004597,979.10345,625.969,181.29578,155.96701,2025,7,34.960918
2025-07-21,2,KE037206,41.206898,51.597702,939.1035,578.33563,81.64094,161.84569,2025,7,-10.390803999999996
2025-08-01,2,KE037206,29.551723,50.62069,760.5172,525.3529,62.12027,144.3411,2025,8,-21.068967000000004
2025-08-11,2,KE037206,41.827587,51.50575,658.2069,483.75058,82.87225,135.69435,2025,8,-9.678162999999998
2025-08-21,2,KE037206,36.275864,60.017242,547.931,451.27933,63.48449,121.18257,2025,8,-23.741378000000005
2025-09-01,2,KE037206,59.344826,58.217243,532.10345,453.6253,101.78366,117.1116,2025,9,1.1275829999999942
2025-09-11,2,KE037206,49.86207,56.588505,543.55176,454.33792,89.07842,119.42227,2025,9,-6.726434999999995
2025-09-21,2,KE037206,51.62069,49.97586,537.7241,450.3299,102.99191,119.1936,2025,9,1.644830000000006
2025-10-01,2,KE037206,99.31035,50.57471,481.9655,467.1023,187.69391,103.14831,2025,10,48.73564
2025-10-11,2,KE037206,42.58621,57.772415,451.5862,486.87012,75.80752,92.826584,2025,10,-15.186205000000001
2025-10-21,2,KE037206,100.86207,58.988506,511.24136,494.26093,165.4392,103.401115,2025,10,41.873564
2025-11-01,2,KE037206,46.103447,60.388504,527.7931,504.02875,78.153564,104.66857,2025,11,-14.285056999999995
2025-11-11,2,KE037206,15.586206,47.229885,501.55176,499.75287,39.41461,100.356384,2025,11,-31.643679000000002
2025-11-21,2,KE037206,1.5862069,46.92184,466.8621,486.65747,12.684849,95.97375,2025,11,-45.3356331
2025-12-01,2,KE037206,8.103448,36.89885,415.62073,465.33908,31.274002,89.42925,2025,12,-28.795402000000003
2025-12-11,2,KE037206,94.27586,27.135632,460.0345,435.8862,308.92767,105.47721,2025,12,67.140228
2025-12-21,2,KE037206,71.62069,36.850574,480.03452,422.76093,183.08157,113.38916,2025,12,34.770115999999994
2026-01-01,2,KE037206,5.3448277,19.364368,386.06897,388.70346,42.45884,99.33084,2026,1,-14.0195403
